UE_ID;UE_NOM;CHAPITRE_ID;CHAPITRE;SERIE_ID;SERIE_TITRE;NB_QUESTIONS
178;Biologie Cellulaire;6158;Communication et signalisation cellulaire;19439;CB2 - Biologie Cellulaire / Biologie moléculaire ;52
178;Biologie Cellulaire;6448;Communication et signalisation cellulaire : Annexe;19439;CB2 - Biologie Cellulaire / Biologie moléculaire ;52
178;Biologie Cellulaire;6162;Les jonctions cellulaires;19439;CB2 - Biologie Cellulaire / Biologie moléculaire ;52
178;Biologie Cellulaire;591;Le réticulum endoplasmique granuleux (REG);19439;CB2 - Biologie Cellulaire / Biologie moléculaire ;52
178;Biologie Cellulaire;592;L'Appareil de Golgi;19439;CB2 - Biologie Cellulaire / Biologie moléculaire ;52
178;Biologie Cellulaire;4037;Trafic cellulaire et communication de la cellule : Trafic vésiculaire;19439;CB2 - Biologie Cellulaire / Biologie moléculaire ;52
178;Biologie Cellulaire;596;Interaction cytokine/récepteur et déficits immunitaires;19439;CB2 - Biologie Cellulaire / Biologie moléculaire ;52
178;Biologie Cellulaire;598;L'exemple de la maladie de Alzheimer;19439;CB2 - Biologie Cellulaire / Biologie moléculaire ;52
178;Biologie Cellulaire;600;Régénération et réparation cellulaire;19439;CB2 - Biologie Cellulaire / Biologie moléculaire ;52
178;Biologie Cellulaire;602;Angiogénèse;19439;CB2 - Biologie Cellulaire / Biologie moléculaire ;52
178;Biologie Cellulaire;599;L'exemple de la Mucoviscidose;19439;CB2 - Biologie Cellulaire / Biologie moléculaire ;52
178;Biologie Cellulaire;601;Oncogénèse;19439;CB2 - Biologie Cellulaire / Biologie moléculaire ;52
178;Biologie Cellulaire;3856;Stratégies thérapeutiques basées sur l’induction de l’apoptose en cancérologie;19439;CB2 - Biologie Cellulaire / Biologie moléculaire ;52
625;Biologie Cellulaire;4932;Fiche de cours n°1A;1928;NOYAU #1;5
625;Biologie Cellulaire;4932;Fiche de cours n°1A;1929;NOYAU #2;5
625;Biologie Cellulaire;4932;Fiche de cours n°1A;1966;Noyau #3;2
625;Biologie Cellulaire;4933;Fiche de cours n°1B;1967;Cycle cellulaire-Mitose #4;5
625;Biologie Cellulaire;4933;Fiche de cours n°1B;1978;Cycle cellulaire - Mitose #5;5
625;Biologie Cellulaire;4934;Fiche de cours N°1C;1981;Cycle cellulaire-Mitose #6;5
625;Biologie Cellulaire;4934;Fiche de cours N°1C;1982;Cycle cellulaire-Mitose #7;2
818;Biologie Cellulaire UPEC L2;597;Apoptose , Nécrose et Autophagie : Implication en oncologie;1124;#30 Apoptose, nécrose et autophagie: implications en oncologie ;5
818;Biologie Cellulaire UPEC L2;597;Apoptose , Nécrose et Autophagie : Implication en oncologie;1125;#31 Apoptose, nécrose et autophagie: implications en oncologie ;5
818;Biologie Cellulaire UPEC L2;597;Apoptose , Nécrose et Autophagie : Implication en oncologie;1126;#32 Apoptose, nécrose et autophagie: implications en oncologie ;4
818;Biologie Cellulaire UPEC L2;597;Apoptose , Nécrose et Autophagie : Implication en oncologie;5498;Stratégies thérapeutiques basées sur l'induction de l'apoptose en cancérologie #15;5
109;Biologie Cellulaire US;166;Propriétés et fonctions des membranes US;480; Propriétés et fonctions des membranes #1;5
109;Biologie Cellulaire US;166;Propriétés et fonctions des membranes US;483; Propriétés et fonctions des membranes #2;5
109;Biologie Cellulaire US;166;Propriétés et fonctions des membranes US;484; Propriétés et fonctions des membranes #3;5
109;Biologie Cellulaire US;160;Cytosquelette US;505;Cytosquelette #4;5
109;Biologie Cellulaire US;160;Cytosquelette US;508;Cytosquelette #5;6
109;Biologie Cellulaire US;161;Noyau US;510;Noyau #6;5
109;Biologie Cellulaire US;161;Noyau US;511;Noyau #7;7
109;Biologie Cellulaire US;162;Cycle cellulaire - Mitose;523;Cycle cellulaire – Mitose (Partie 1) #8;5
109;Biologie Cellulaire US;162;Cycle cellulaire - Mitose;525;Cycle cellulaire – Mitose (Partie 1) #9;5
109;Biologie Cellulaire US;163;Cycle cellulaire - Mitose;526;Cycle cellulaire – Mitose (Partie 2) #11;5
109;Biologie Cellulaire US;163;Cycle cellulaire - Mitose;528;Cycle cellulaire – Mitose (Partie 2) #12;5
109;Biologie Cellulaire US;163;Cycle cellulaire - Mitose;529;Cycle cellulaire – Mitose (Partie 2) #13;5
109;Biologie Cellulaire US;162;Cycle cellulaire - Mitose;533;Cycle cellulaire – Mitose (Partie 1) #10;3
109;Biologie Cellulaire US;164;La méiose US;547;La Méiose #14  ;5
109;Biologie Cellulaire US;164;La méiose US;548;La Méiose #15;7
109;Biologie Cellulaire US;167;Systèmes endomembranaires US;551;Systèmes endomembranaires #16;5
109;Biologie Cellulaire US;168;Apoptose US;554;Apoptose, sénescence et différentiation #18;5
109;Biologie Cellulaire US;168;Apoptose US;555;Apoptose, sénescence et différentiation #19;7
109;Biologie Cellulaire US;165;Jonctions cellulaires US;556;Les jonctions, les cellules et leur environnement #20;5
109;Biologie Cellulaire US;165;Jonctions cellulaires US;557;Les jonctions, les cellules et leur environnement #21;5
109;Biologie Cellulaire US;166;Propriétés et fonctions des membranes US;1837;Propriétés et fonctions des membranes #22;5
109;Biologie Cellulaire US;166;Propriétés et fonctions des membranes US;1838;Propriétés et fonctions des membranes #23;5
109;Biologie Cellulaire US;160;Cytosquelette US;1839;Cytosquelette #24;5
109;Biologie Cellulaire US;160;Cytosquelette US;1840;Cytosquelette #25;5
109;Biologie Cellulaire US;161;Noyau US;1841;Noyau #26;5
109;Biologie Cellulaire US;161;Noyau US;1842;Noyau #27;5
109;Biologie Cellulaire US;162;Cycle cellulaire - Mitose;1843;Cycle cellulaire partie 1 #27;5
109;Biologie Cellulaire US;162;Cycle cellulaire - Mitose;1844;Cycle cellulaire partie 1 #28;5
109;Biologie Cellulaire US;162;Cycle cellulaire - Mitose;1952;Cycle cellulaire #29;5
109;Biologie Cellulaire US;162;Cycle cellulaire - Mitose;1953;Cycle cellulaire #30;5
109;Biologie Cellulaire US;164;La méiose US;1954;MEIOSE #31;5
109;Biologie Cellulaire US;164;La méiose US;1955;MEIOSE #32;5
109;Biologie Cellulaire US;167;Systèmes endomembranaires US;2321;Système endomembranaires #33;5
109;Biologie Cellulaire US;165;Jonctions cellulaires US;2322;Les jonctions #34;5
109;Biologie Cellulaire US;168;Apoptose US;2323;Apoptose #35;5
109;Biologie Cellulaire US;1078;Senescence  US;2392;Senescence #37;5
109;Biologie Cellulaire US;919;Les outils d'études des structures et des fonctions cellulaires US;5171;Les outils d’études des structures et des fonctions cellulaires #38;5
109;Biologie Cellulaire US;919;Les outils d'études des structures et des fonctions cellulaires US;5172;Les outils d’études des structures et des fonctions cellulaires #39;5
109;Biologie Cellulaire US;919;Les outils d'études des structures et des fonctions cellulaires US;5173;Les outils d’études des structures et des fonctions cellulaires #40;5
109;Biologie Cellulaire US;161;Noyau US;5279;Noyau#48;5
109;Biologie Cellulaire US;166;Propriétés et fonctions des membranes US;5289;Membrane #41;5
109;Biologie Cellulaire US;166;Propriétés et fonctions des membranes US;5290;Membrane #42;5
109;Biologie Cellulaire US;159;Introduction au monde vivant US;5304;Introduction au monde du vivant #43;5
109;Biologie Cellulaire US;159;Introduction au monde vivant US;5305;Introduction au monde du vivant #44;5
109;Biologie Cellulaire US;167;Systèmes endomembranaires US;5332;Système Endomembranaire #45;5
109;Biologie Cellulaire US;167;Systèmes endomembranaires US;5333;Système Endomembranaire #46;5
109;Biologie Cellulaire US;165;Jonctions cellulaires US;5385;Jonctions cellulaires #47;5
109;Biologie Cellulaire US;161;Noyau US;9566;Noyau #49;5
109;Biologie Cellulaire US;160;Cytosquelette US;10381;CB1 - Biologie Cellulaire ;20
109;Biologie Cellulaire US;162;Cycle cellulaire - Mitose;10381;CB1 - Biologie Cellulaire ;20
109;Biologie Cellulaire US;164;La méiose US;10381;CB1 - Biologie Cellulaire ;20
109;Biologie Cellulaire US;159;Introduction au monde vivant US;10419;Introduction au monde du vivant #50;5
109;Biologie Cellulaire US;167;Systèmes endomembranaires US;11297;Systèmes endomembranaires #51;5
109;Biologie Cellulaire US;166;Propriétés et fonctions des membranes US;12534;CB2 - UE2 - Biologie Cellulaire Histologie BDD BDR;50
109;Biologie Cellulaire US;160;Cytosquelette US;12534;CB2 - UE2 - Biologie Cellulaire Histologie BDD BDR;50
109;Biologie Cellulaire US;162;Cycle cellulaire - Mitose;12534;CB2 - UE2 - Biologie Cellulaire Histologie BDD BDR;50
109;Biologie Cellulaire US;164;La méiose US;12534;CB2 - UE2 - Biologie Cellulaire Histologie BDD BDR;50
109;Biologie Cellulaire US;168;Apoptose US;12534;CB2 - UE2 - Biologie Cellulaire Histologie BDD BDR;50
109;Biologie Cellulaire US;165;Jonctions cellulaires US;12534;CB2 - UE2 - Biologie Cellulaire Histologie BDD BDR;50
109;Biologie Cellulaire US;167;Systèmes endomembranaires US;12534;CB2 - UE2 - Biologie Cellulaire Histologie BDD BDR;50
109;Biologie Cellulaire US;919;Les outils d'études des structures et des fonctions cellulaires US;12534;CB2 - UE2 - Biologie Cellulaire Histologie BDD BDR;50
109;Biologie Cellulaire US;166;Propriétés et fonctions des membranes US;14146;CB3 - UE2 Biologie;50
109;Biologie Cellulaire US;160;Cytosquelette US;14146;CB3 - UE2 Biologie;50
109;Biologie Cellulaire US;168;Apoptose US;14146;CB3 - UE2 Biologie;50
109;Biologie Cellulaire US;165;Jonctions cellulaires US;14146;CB3 - UE2 Biologie;50
109;Biologie Cellulaire US;167;Systèmes endomembranaires US;14146;CB3 - UE2 Biologie;50
109;Biologie Cellulaire US;166;Propriétés et fonctions des membranes US;17513;Propriétés et fonctions des membranes US - Série 1;5
109;Biologie Cellulaire US;166;Propriétés et fonctions des membranes US;17514;Propriétés et fonctions des membranes US - Série 2;5
109;Biologie Cellulaire US;166;Propriétés et fonctions des membranes US;17515;Propriétés et fonctions des membranes US - Série 3;5
109;Biologie Cellulaire US;166;Propriétés et fonctions des membranes US;17516;Propriétés et fonctions des membranes US - Série 4;5
109;Biologie Cellulaire US;166;Propriétés et fonctions des membranes US;17517;Propriétés et fonctions des membranes US - Série 5;5
109;Biologie Cellulaire US;166;Propriétés et fonctions des membranes US;17518;Propriétés et fonctions des membranes US - Série 6;5
109;Biologie Cellulaire US;166;Propriétés et fonctions des membranes US;17519;Propriétés et fonctions des membranes US - Série 7;3
109;Biologie Cellulaire US;159;Introduction au monde vivant US;17520;Introduction au monde vivant US - Série 1;5
109;Biologie Cellulaire US;159;Introduction au monde vivant US;17521;Introduction au monde vivant US - Série 2;5
109;Biologie Cellulaire US;159;Introduction au monde vivant US;17522;Introduction au monde vivant US - Série 3;5
109;Biologie Cellulaire US;159;Introduction au monde vivant US;17523;Introduction au monde vivant US - Série 4;5
109;Biologie Cellulaire US;159;Introduction au monde vivant US;17524;Introduction au monde vivant US - Série 5;5
109;Biologie Cellulaire US;159;Introduction au monde vivant US;17525;Introduction au monde vivant US - Série 6;5
109;Biologie Cellulaire US;159;Introduction au monde vivant US;17526;Introduction au monde vivant US - Série 7;5
109;Biologie Cellulaire US;159;Introduction au monde vivant US;17527;Introduction au monde vivant US - Série 8;4
109;Biologie Cellulaire US;161;Noyau US;17528;Noyau US - Série 1;5
109;Biologie Cellulaire US;160;Cytosquelette US;17529;Cytosquelette US - Série 1;5
109;Biologie Cellulaire US;161;Noyau US;17530;Noyau US - Série 2;5
109;Biologie Cellulaire US;160;Cytosquelette US;17531;Cytosquelette US - Série 2;5
109;Biologie Cellulaire US;161;Noyau US;17532;Noyau US - Série 3;5
109;Biologie Cellulaire US;160;Cytosquelette US;17533;Cytosquelette US - Série 3;5
109;Biologie Cellulaire US;161;Noyau US;17534;Noyau US - Série 4;5
109;Biologie Cellulaire US;160;Cytosquelette US;17535;Cytosquelette US - Série 4;5
109;Biologie Cellulaire US;161;Noyau US;17536;Noyau US - Série 5;5
109;Biologie Cellulaire US;160;Cytosquelette US;17537;Cytosquelette US - Série 5;5
109;Biologie Cellulaire US;161;Noyau US;17538;Noyau US - Série 6;5
109;Biologie Cellulaire US;160;Cytosquelette US;17539;Cytosquelette US - Série 6;5
109;Biologie Cellulaire US;160;Cytosquelette US;17540;Cytosquelette US - Série 7;5
109;Biologie Cellulaire US;160;Cytosquelette US;17541;Cytosquelette US - Série 8;3
109;Biologie Cellulaire US;162;Cycle cellulaire - Mitose;17542;Cycle cellulaire - Mitose  - Série 1;5
109;Biologie Cellulaire US;162;Cycle cellulaire - Mitose;17543;Cycle cellulaire - Mitose  - Série 2;5
109;Biologie Cellulaire US;162;Cycle cellulaire - Mitose;17544;Cycle cellulaire - Mitose  - Série 3;5
109;Biologie Cellulaire US;162;Cycle cellulaire - Mitose;17545;Cycle cellulaire - Mitose  - Série 4;5
109;Biologie Cellulaire US;162;Cycle cellulaire - Mitose;17546;Cycle cellulaire - Mitose  - Série 5;5
109;Biologie Cellulaire US;162;Cycle cellulaire - Mitose;17547;Cycle cellulaire - Mitose  - Série 6;5
109;Biologie Cellulaire US;162;Cycle cellulaire - Mitose;17548;Cycle cellulaire - Mitose  - Série 7;5
109;Biologie Cellulaire US;162;Cycle cellulaire - Mitose;17549;Cycle cellulaire - Mitose  - Série 8;5
109;Biologie Cellulaire US;161;Noyau US;17550;Noyau US - Série 7;5
109;Biologie Cellulaire US;161;Noyau US;17551;Noyau US - Série 8;5
109;Biologie Cellulaire US;168;Apoptose US;17552;Apoptose US - Série 1;5
109;Biologie Cellulaire US;168;Apoptose US;17553;Apoptose US - Série 2;5
109;Biologie Cellulaire US;168;Apoptose US;17554;Apoptose US - Série 3;5
109;Biologie Cellulaire US;168;Apoptose US;17555;Apoptose US - Série 4;5
109;Biologie Cellulaire US;168;Apoptose US;17556;Apoptose US - Série 5;5
109;Biologie Cellulaire US;168;Apoptose US;17557;Apoptose US - Série 6;5
109;Biologie Cellulaire US;168;Apoptose US;17558;Apoptose US - Série 7;5
109;Biologie Cellulaire US;168;Apoptose US;17559;Apoptose US - Série 8;5
109;Biologie Cellulaire US;1078;Senescence  US;17560;Senescence  US - Série 1;5
109;Biologie Cellulaire US;1078;Senescence  US;17561;Senescence  US - Série 2;5
109;Biologie Cellulaire US;1078;Senescence  US;17562;Senescence  US - Série 3;5
109;Biologie Cellulaire US;1078;Senescence  US;17563;Senescence  US - Série 4;5
109;Biologie Cellulaire US;1078;Senescence  US;17564;Senescence  US - Série 5;5
109;Biologie Cellulaire US;1078;Senescence  US;17565;Senescence  US - Série 6;5
109;Biologie Cellulaire US;1078;Senescence  US;17566;Senescence  US - Série 7;5
109;Biologie Cellulaire US;164;La méiose US;17567;La méiose US - Série 1;5
109;Biologie Cellulaire US;1078;Senescence  US;17568;Senescence  US - Série 8;5
109;Biologie Cellulaire US;167;Systèmes endomembranaires US;17569;Systèmes endomembranaires US - Série 1;5
109;Biologie Cellulaire US;164;La méiose US;17570;La méiose US - Série 2;5
109;Biologie Cellulaire US;167;Systèmes endomembranaires US;17571;Systèmes endomembranaires US - Série 2;5
109;Biologie Cellulaire US;164;La méiose US;17572;La méiose US - Série 3;5
109;Biologie Cellulaire US;167;Systèmes endomembranaires US;17573;Systèmes endomembranaires US - Série 3;5
109;Biologie Cellulaire US;164;La méiose US;17574;La méiose US - Série 4;5
109;Biologie Cellulaire US;167;Systèmes endomembranaires US;17575;Systèmes endomembranaires US - Série 4;5
109;Biologie Cellulaire US;164;La méiose US;17576;La méiose US - Série 5;5
109;Biologie Cellulaire US;167;Systèmes endomembranaires US;17577;Systèmes endomembranaires US - Série 5;5
109;Biologie Cellulaire US;164;La méiose US;17578;La méiose US - Série 6;5
109;Biologie Cellulaire US;167;Systèmes endomembranaires US;17579;Systèmes endomembranaires US - Série 6;5
109;Biologie Cellulaire US;165;Jonctions cellulaires US;17580;Jonctions cellulaires US - Série 1;5
109;Biologie Cellulaire US;167;Systèmes endomembranaires US;17581;Systèmes endomembranaires US - Série 7;5
109;Biologie Cellulaire US;165;Jonctions cellulaires US;17582;Jonctions cellulaires US - Série 2;5
109;Biologie Cellulaire US;165;Jonctions cellulaires US;17583;Jonctions cellulaires US - Série 3;5
109;Biologie Cellulaire US;167;Systèmes endomembranaires US;17584;Systèmes endomembranaires US - Série 8;5
109;Biologie Cellulaire US;164;La méiose US;17585;La méiose US - Série 7;5
